# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT27710 Family [ConnectX-4 Lx]
# vendor: Mellanox Technologies
# physical id: 0.1
# bus info: pci@0000:03:00.1
# logical name: ens1f1
# version: 00
# serial: 9c:dc:71:5d:51:d1
# capacity: 25Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd autonegotiation
# configuration: autonegotiation=off broadcast=yes driver=mlx5_core driverversion=5.0-0 duplex=full firmware=14.18.2030 (HP_2420110034) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: irq:17 memory:96000000-97ffffff memory:39ffef00000-39fff6fffff
#
# Device speed: 25000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information
# ========================================
# cpu0: socket 0, 3400000 KHz
# cpu1: socket 0, 3400000 KHz
# cpu2: socket 0, 3400000 KHz
# cpu3: socket 0, 3400000 KHz
# cpu4: socket 0, 3400000 KHz
# cpu5: socket 0, 3400000 KHz
# cpu6: socket 0, 3400000 KHz
# cpu7: socket 0, 3400000 KHz
# cpu8: socket 0, 3400000 KHz
# cpu9: socket 0, 3400000 KHz
# cpu10: socket 0, 3400000 KHz
# cpu11: socket 0, 3400000 KHz
# cpu12: socket 0, 3400000 KHz
# cpu13: socket 0, 3400000 KHz
# cpu14: socket 0, 3400000 KHz
# cpu15: socket 0, 3400000 KHz
# cpu16: socket 0, 3400000 KHz
# cpu17: socket 0, 3400000 KHz
# cpu18: socket 0, 3400000 KHz
# cpu19: socket 0, 3400000 KHz
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       65737884 kB
# ========================================
#
# Start of test: 2020-11-18T11:35:04-07:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
250	17	0	5	22860.33	5.31
250	18	0	5	22860.00	4.97
250	19	0	5	22882.00	32.57
250	20	0	5	22859.00	1.63
500	1	0	5	15469.33	4.92
500	2	0	5	22687.00	3.74
500	3	0	5	22707.00	1.41
500	4	0	5	22731.00	3.74
500	5	0	5	22835.33	4.50
500	6	0	5	22758.33	1.25
500	7	0	5	22860.67	2.36
500	8	0	5	22857.67	2.36
500	9	0	5	22858.00	0.82
500	10	0	5	22856.67	5.73
500	11	0	5	22861.33	2.49
500	12	0	5	22870.33	18.15
500	13	0	5	22876.33	27.45
500	14	0	5	22893.00	27.58
500	15	0	5	22888.67	23.80
500	16	0	5	22878.67	22.65
500	17	0	5	22883.67	21.70
500	18	0	5	22858.33	2.62
500	19	0	5	22862.33	7.54
500	20	0	5	22857.67	1.25
1000	1	0	5	10239.67	0.47
1000	2	0	5	20478.00	0.00
1000	3	0	5	22707.33	1.70
1000	4	0	5	22732.67	9.46
1000	5	0	5	22838.67	3.86
1000	6	0	5	22758.33	1.25
1000	7	0	5	22858.00	2.45
1000	8	0	5	22860.00	5.66
1000	9	0	5	22855.67	3.30
1000	10	0	5	22861.33	5.56
1000	11	0	5	22879.33	30.17
1000	12	0	5	22860.33	3.40
1000	13	0	5	22869.67	12.97
1000	14	0	5	22906.67	9.03
1000	15	0	5	22876.00	13.37
1000	16	0	5	22900.00	22.63
1000	17	0	5	22889.00	24.86
1000	18	0	5	22871.33	12.28
1000	19	0	5	22859.00	2.83
1000	20	0	5	22858.33	3.40
2000	1	0	5	5120.00	0.00
2000	2	0	5	10240.00	0.00
2000	3	0	5	15360.00	0.00
2000	4	0	5	20478.00	1.41
2000	5	0	5	22830.67	2.49
2000	6	0	5	22754.67	2.05
2000	7	0	5	22856.67	1.70
2000	8	0	5	22858.33	3.30
2000	9	0	5	22859.67	6.34
2000	10	0	5	22857.67	0.94
2000	11	0	5	22872.67	20.74
2000	12	0	5	22870.00	15.56
2000	13	0	5	22856.67	3.77
2000	14	0	5	22882.00	13.95
2000	15	0	5	22863.00	8.64
2000	16	0	5	22867.67	15.92
2000	17	0	5	22855.67	6.55
2000	18	0	5	22858.00	1.41
2000	19	0	5	22858.67	1.25
2000	20	0	5	22857.67	1.89
4000	1	0	5	2560.00	0.00
4000	2	0	5	5120.00	0.00
4000	3	0	5	7680.00	0.00
4000	4	0	5	10240.00	0.00
4000	5	0	5	12800.00	0.00
4000	6	0	5	15360.00	0.00
4000	7	0	5	17920.00	0.00
4000	8	0	5	20480.00	0.00
4000	9	0	5	22851.00	0.00
4000	10	0	5	22855.33	3.86
4000	11	0	5	22858.00	0.00
4000	12	0	5	22864.33	10.37
4000	13	0	5	22872.33	12.71
4000	14	0	5	22860.67	5.25
4000	15	0	5	22858.00	2.94
4000	16	0	5	22859.33	2.49
4000	17	0	5	22869.00	15.90
4000	18	0	5	22856.00	2.16
4000	19	0	5	22858.67	2.36
4000	20	0	5	22858.33	0.47
8000	1	0	5	1280.00	0.00
8000	2	0	5	2560.00	0.00
8000	3	0	5	3840.00	0.00
8000	4	0	5	5120.00	0.00
8000	5	0	5	6400.00	0.00
8000	6	0	5	7680.00	0.00
8000	7	0	5	8960.00	0.00
8000	8	0	5	10240.00	0.00
8000	9	0	5	11520.00	0.00
8000	10	0	5	12800.00	0.00
8000	11	0	5	14080.00	0.00
8000	12	0	5	15360.00	0.00
8000	13	0	5	16640.00	0.00
8000	14	0	5	17920.00	0.00
8000	15	0	5	19200.00	0.00
8000	16	0	5	20480.00	0.00
8000	17	0	5	21760.00	0.00
8000	18	0	5	22842.00	0.00
8000	19	0	5	22857.00	0.00
8000	20	0	5	22856.33	1.25
16000	1	0	5	640.00	0.00
16000	2	0	5	1280.00	0.00
16000	3	0	5	1920.00	0.00
16000	4	0	5	2560.00	0.00
16000	5	0	5	3200.00	0.00
16000	6	0	5	3840.00	0.00
16000	7	0	5	4480.00	0.00
16000	8	0	5	5120.00	0.00
16000	9	0	5	5760.00	0.00
16000	10	0	5	6400.00	0.00
16000	11	0	5	7040.00	0.00
16000	12	0	5	7680.00	0.00
16000	13	0	5	8320.00	0.00
16000	14	0	5	8960.00	0.00
16000	15	0	5	9600.00	0.00
16000	16	0	5	10240.00	0.00
16000	17	0	5	10880.00	0.00
16000	18	0	5	11520.00	0.00
16000	19	0	5	12160.00	0.00
16000	20	0	5	12799.00	0.00

# End of test: 2020-11-18T14:58:25-07:00
