# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT27710 Family [ConnectX-4 Lx]
# vendor: Mellanox Technologies
# physical id: 0.1
# bus info: pci@0000:03:00.1
# logical name: ens1f1
# version: 00
# serial: 9c:dc:71:5d:51:d1
# capacity: 25Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd autonegotiation
# configuration: autonegotiation=off broadcast=yes driver=mlx5_core driverversion=5.0-0 duplex=full firmware=14.18.2030 (HP_2420110034) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: irq:17 memory:96000000-97ffffff memory:39ffef00000-39fff6fffff
#
# Device speed: 25000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information
# ========================================
# cpu0: socket 0, 3400000 KHz
# cpu1: socket 0, 3400000 KHz
# cpu2: socket 0, 3400000 KHz
# cpu3: socket 0, 3400000 KHz
# cpu4: socket 0, 3400000 KHz
# cpu5: socket 0, 3400000 KHz
# cpu6: socket 0, 3400000 KHz
# cpu7: socket 0, 3400000 KHz
# cpu8: socket 0, 3400000 KHz
# cpu9: socket 0, 3400000 KHz
# cpu10: socket 0, 3400000 KHz
# cpu11: socket 0, 3400000 KHz
# cpu12: socket 0, 3400000 KHz
# cpu13: socket 0, 3400000 KHz
# cpu14: socket 0, 3400000 KHz
# cpu15: socket 0, 3400000 KHz
# cpu16: socket 0, 3400000 KHz
# cpu17: socket 0, 3400000 KHz
# cpu18: socket 0, 3400000 KHz
# cpu19: socket 0, 3400000 KHz
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       65737884 kB
# ========================================
#
# Start of test: 2020-11-16T02:15:28-07:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	7	20	10	23730.00	0.00
0	7	20	15	23730.00	0.00
0	7	20	20	23730.00	0.00
0	7	20	25	23730.00	0.00
0	7	25	1	23729.67	0.47
0	7	25	5	23730.00	0.00
0	7	25	10	23730.00	0.00
0	7	25	15	23730.00	0.00
0	7	25	20	23730.00	0.00
0	7	25	25	23730.00	0.00
0	8	0	1	23727.00	0.00
0	8	0	5	23728.00	0.00
0	8	0	10	23729.00	1.41
0	8	0	15	23728.00	0.00
0	8	0	20	23728.00	0.00
0	8	0	25	23729.33	1.89
0	8	5	1	23729.00	1.41
0	8	5	5	23728.00	0.00
0	8	5	10	23729.33	1.89
0	8	5	15	23729.33	1.89
0	8	5	20	23729.00	1.41
0	8	5	25	23728.00	0.00
0	8	10	1	23728.00	0.00
0	8	10	5	23730.00	2.83
0	8	10	10	23728.00	0.00
0	8	10	15	23729.00	1.41
0	8	10	20	23728.00	0.00
0	8	10	25	23729.67	2.36
0	8	15	1	23729.33	1.89
0	8	15	5	23730.00	2.83
0	8	15	10	23728.00	0.00
0	8	15	15	23728.00	0.00
0	8	15	20	23728.00	0.00
0	8	15	25	23728.00	0.00
0	8	20	1	23727.67	0.47
0	8	20	5	23728.00	0.00
0	8	20	10	23730.33	1.70
0	8	20	15	23728.00	0.00
0	8	20	20	23729.00	1.41
0	8	20	25	23729.33	1.89
0	8	25	1	23729.33	1.89
0	8	25	5	23728.00	0.00
0	8	25	10	23728.00	0.00
0	8	25	15	23728.00	0.00
0	8	25	20	23728.00	0.00
0	8	25	25	23729.67	2.36
0	9	0	1	23725.67	1.25
0	9	0	5	23728.33	3.09
0	9	0	10	23726.00	2.83
0	9	0	15	23729.33	1.70
0	9	0	20	23731.00	1.63
0	9	0	25	23726.00	2.83
0	9	5	1	23727.33	2.49
0	9	5	5	23729.67	2.05
0	9	5	10	23730.33	0.47
0	9	5	15	23727.67	2.62
0	9	5	20	23728.67	3.30
0	9	5	25	23730.33	0.47
0	9	10	1	23726.67	3.77
0	9	10	5	23728.00	2.83
0	9	10	10	23730.00	0.82
0	9	10	15	23728.33	3.09
0	9	10	20	23730.00	0.00
0	9	10	25	23730.00	0.82
0	9	15	1	23730.33	0.94
0	9	15	5	23728.00	2.83
0	9	15	10	23727.67	2.62
0	9	15	15	23728.67	3.30
0	9	15	20	23728.33	3.09
0	9	15	25	23730.67	0.47
0	9	20	1	23726.33	3.30
0	9	20	5	23730.00	0.82
0	9	20	10	23728.33	3.30
0	9	20	15	23728.67	3.30
0	9	20	20	23730.00	0.00
0	9	20	25	23727.67	2.62
0	9	25	1	23726.67	2.05
0	9	25	5	23728.67	3.30
0	9	25	10	23728.67	3.40
0	9	25	15	23728.67	3.40
0	9	25	20	23729.33	1.25
0	9	25	25	23728.33	3.09
0	10	0	1	23730.00	2.94
0	10	0	5	23730.00	0.00
0	10	0	10	23730.00	0.00
0	10	0	15	23730.00	0.00
0	10	0	20	23730.00	0.00
0	10	0	25	23731.67	2.36
0	10	5	1	23731.33	1.89
0	10	5	5	23730.00	0.00
0	10	5	10	23731.33	1.89
0	10	5	15	23733.00	2.16
0	10	5	20	23730.00	0.00
0	10	5	25	23730.00	0.00
0	10	10	1	23730.67	2.49
0	10	10	5	23730.00	0.00
0	10	10	10	23733.33	2.36
0	10	10	15	23730.00	0.00
0	10	10	20	23730.00	0.00
0	10	10	25	23730.00	0.00
0	10	15	1	23729.67	0.47
0	10	15	5	23730.00	0.00
0	10	15	10	23732.33	1.70
0	10	15	15	23730.00	0.00
0	10	15	20	23732.33	1.70
0	10	15	25	23730.00	0.00
0	10	20	1	23729.00	1.41
0	10	20	5	23733.00	4.24
0	10	20	10	23731.33	1.89
0	10	20	15	23733.00	4.24
0	10	20	20	23730.00	0.00
0	10	20	25	23730.00	0.00
0	10	25	1	23730.00	0.00
0	10	25	5	23732.00	2.83
0	10	25	10	23730.00	0.00
0	10	25	15	23730.00	0.00
0	10	25	20	23730.00	0.00
0	10	25	25	23732.67	1.89

# End of test: 2020-11-16T08:42:42-07:00
