# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT27710 Family [ConnectX-4 Lx]
# vendor: Mellanox Technologies
# physical id: 0.1
# bus info: pci@0000:03:00.1
# logical name: ens1f1
# version: 00
# serial: 9c:dc:71:5d:51:d1
# capacity: 25Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd autonegotiation
# configuration: autonegotiation=off broadcast=yes driver=mlx5_core driverversion=5.0-0 duplex=full firmware=14.18.2030 (HP_2420110034) ip=10.10.1.1 latency=0 link=yes multicast=yes
# resources: irq:17 memory:96000000-97ffffff memory:39ffef00000-39fff6fffff
#
# Device speed: 25000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information
# ========================================
# cpu0: socket 0, 3400000 KHz
# cpu1: socket 0, 3400000 KHz
# cpu2: socket 0, 3400000 KHz
# cpu3: socket 0, 3400000 KHz
# cpu4: socket 0, 3400000 KHz
# cpu5: socket 0, 3400000 KHz
# cpu6: socket 0, 3400000 KHz
# cpu7: socket 0, 3400000 KHz
# cpu8: socket 0, 3400000 KHz
# cpu9: socket 0, 3400000 KHz
# cpu10: socket 0, 3400000 KHz
# cpu11: socket 0, 3400000 KHz
# cpu12: socket 0, 3400000 KHz
# cpu13: socket 0, 3400000 KHz
# cpu14: socket 0, 3400000 KHz
# cpu15: socket 0, 3400000 KHz
# cpu16: socket 0, 3400000 KHz
# cpu17: socket 0, 3400000 KHz
# cpu18: socket 0, 3400000 KHz
# cpu19: socket 0, 3400000 KHz
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       65737884 kB
# ========================================
#
# Start of test: 2020-11-15T11:53:16-07:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	7	25	1	23252.00	2.16
0	7	25	5	23255.33	1.89
0	7	25	10	23254.00	0.00
0	7	25	15	23258.00	1.41
0	7	25	20	23254.00	0.00
0	7	25	25	23254.00	0.00
0	8	0	1	23246.67	2.87
0	8	0	5	23258.67	2.62
0	8	0	10	23256.00	0.00
0	8	0	15	23256.00	0.00
0	8	0	20	23256.00	0.00
0	8	0	25	23256.00	0.00
0	8	5	1	23251.67	1.25
0	8	5	5	23255.67	0.47
0	8	5	10	23256.00	0.00
0	8	5	15	23256.00	0.00
0	8	5	20	23257.33	1.89
0	8	5	25	23256.00	0.00
0	8	10	1	23251.67	1.25
0	8	10	5	23257.33	1.89
0	8	10	10	23256.00	0.00
0	8	10	15	23256.00	0.00
0	8	10	20	23256.00	0.00
0	8	10	25	23255.67	0.47
0	8	15	1	23251.67	0.47
0	8	15	5	23256.00	0.00
0	8	15	10	23257.00	1.41
0	8	15	15	23256.00	0.00
0	8	15	20	23256.00	0.00
0	8	15	25	23257.33	1.89
0	8	20	1	23252.67	0.47
0	8	20	5	23256.00	0.00
0	8	20	10	23258.33	1.70
0	8	20	15	23257.00	1.41
0	8	20	20	23256.00	0.00
0	8	20	25	23255.33	0.94
0	8	25	1	23253.00	0.82
0	8	25	5	23256.00	0.00
0	8	25	10	23258.67	1.89
0	8	25	15	23257.00	1.41
0	8	25	20	23256.67	0.94
0	8	25	25	23257.00	1.41
0	9	0	1	23251.00	4.24
0	9	0	5	23255.67	0.47
0	9	0	10	23257.33	1.89
0	9	0	15	23256.00	0.00
0	9	0	20	23256.00	0.00
0	9	0	25	23257.33	1.89
0	9	5	1	23251.33	0.47
0	9	5	5	23255.67	0.47
0	9	5	10	23256.00	0.00
0	9	5	15	23256.00	0.00
0	9	5	20	23257.67	2.36
0	9	5	25	23256.00	0.00
0	9	10	1	23253.00	2.16
0	9	10	5	23256.00	0.00
0	9	10	10	23257.67	2.36
0	9	10	15	23256.00	0.00
0	9	10	20	23256.00	0.00
0	9	10	25	23258.33	1.70
0	9	15	1	23253.33	2.05
0	9	15	5	23257.33	1.89
0	9	15	10	23257.33	1.89
0	9	15	15	23257.33	1.25
0	9	15	20	23256.00	0.00
0	9	15	25	23259.67	2.62
0	9	20	1	23253.00	0.00
0	9	20	5	23256.00	0.00
0	9	20	10	23256.00	0.00
0	9	20	15	23257.00	1.41
0	9	20	20	23256.00	0.00
0	9	20	25	23259.00	2.16
0	9	25	1	23252.67	0.94
0	9	25	5	23256.00	0.00
0	9	25	10	23256.67	0.94
0	9	25	15	23256.00	0.00
0	9	25	20	23256.67	0.94
0	9	25	25	23256.00	0.00
0	10	0	1	23250.00	2.16
0	10	0	5	23252.33	3.30
0	10	0	10	23257.00	0.00
0	10	0	15	23255.00	3.56
0	10	0	20	23256.00	0.00
0	10	0	25	23254.67	3.30
0	10	5	1	23251.67	2.36
0	10	5	5	23256.67	1.25
0	10	5	10	23254.33	3.09
0	10	5	15	23256.00	1.41
0	10	5	20	23253.33	2.87
0	10	5	25	23255.67	0.47
0	10	10	1	23252.33	2.36
0	10	10	5	23254.67	3.40
0	10	10	10	23256.33	0.94
0	10	10	15	23258.00	0.82
0	10	10	20	23255.33	3.77
0	10	10	25	23252.00	2.83
0	10	15	1	23252.00	0.82
0	10	15	5	23255.33	4.11
0	10	15	10	23257.00	0.00
0	10	15	15	23254.00	3.27
0	10	15	20	23253.67	2.87
0	10	15	25	23254.00	2.94
0	10	20	1	23253.33	1.70
0	10	20	5	23254.33	3.09
0	10	20	10	23256.33	1.25
0	10	20	15	23254.67	3.30
0	10	20	20	23256.00	0.82
0	10	20	25	23256.67	0.47
0	10	25	1	23251.00	1.41
0	10	25	5	23255.00	3.56
0	10	25	10	23254.67	2.62
0	10	25	15	23255.33	3.77
0	10	25	20	23257.00	0.82
0	10	25	25	23253.67	2.62

# End of test: 2020-11-15T18:20:30-07:00
