# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:89:c0
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.2006 (MT_0000000477) ip=10.10.1.4 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux linux 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-30T07:11:41,824701567+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	3	0	1	14629.33	410.48
0	3	0	5	13891.33	20.89
0	3	0	10	21202.33	59.22
0	3	0	15	21529.00	115.99
0	3	0	20	21601.67	2.36
0	3	0	25	21834.67	96.57
0	3	5	1	12869.33	62.29
0	3	5	5	13755.00	25.81
0	3	5	10	21622.00	55.72
0	3	5	15	21749.00	58.01
0	3	5	20	21832.00	24.78
0	3	5	25	21973.67	136.65
0	3	10	1	12719.33	36.26
0	3	10	5	13818.67	86.97
0	3	10	10	21719.00	155.62
0	3	10	15	21814.33	151.99
0	3	10	20	21854.00	146.50
0	3	10	25	21963.33	35.14
0	3	15	1	12905.00	39.91
0	3	15	5	13802.00	48.91
0	3	15	10	21642.33	34.78
0	3	15	15	21680.67	37.61
0	3	15	20	21833.00	53.76
0	3	15	25	21996.33	47.59
0	3	20	1	12922.33	42.68
0	3	20	5	13879.00	13.14
0	3	20	10	21591.00	86.49
0	3	20	15	21780.67	72.99
0	3	20	20	21892.33	178.35
0	3	20	25	22172.00	55.93
0	3	25	1	12880.00	7.79
0	3	25	5	13819.33	8.38
0	3	25	10	21701.33	158.19
0	3	25	15	21907.33	124.80
0	3	25	20	22034.67	68.61
0	3	25	25	22171.33	53.02
0	4	0	1	17245.00	50.58
0	4	0	5	18632.00	29.06
0	4	0	10	21285.67	36.43
0	4	0	15	21687.00	11.78
0	4	0	20	21927.33	44.27
0	4	0	25	22094.33	47.42
0	4	5	1	17388.00	586.22
0	4	5	5	18844.33	35.61
0	4	5	10	21714.67	52.32
0	4	5	15	22005.67	103.31
0	4	5	20	22135.33	13.12
0	4	5	25	22479.33	32.89
0	4	10	1	16657.67	47.75
0	4	10	5	19022.00	52.73
0	4	10	10	21863.33	57.86
0	4	10	15	22045.33	98.20
0	4	10	20	22197.33	70.10
0	4	10	25	22416.33	80.15
0	4	15	1	16964.00	5.72
0	4	15	5	18986.67	158.64
0	4	15	10	21750.33	131.32
0	4	15	15	21995.33	56.89
0	4	15	20	22205.67	15.20
0	4	15	25	22409.67	112.44
0	4	20	1	16839.33	109.47
0	4	20	5	19027.33	100.00
0	4	20	10	21853.00	79.23
0	4	20	15	21982.67	49.59
0	4	20	20	22210.00	19.03
0	4	20	25	22445.33	49.22
0	4	25	1	16738.33	91.77
0	4	25	5	19024.67	96.69
0	4	25	10	21744.67	23.80
0	4	25	15	22028.33	45.03
0	4	25	20	22209.33	106.04
0	4	25	25	22483.00	39.63
0	5	0	1	16049.00	121.03
0	5	0	5	18396.33	96.37
0	5	0	10	20762.67	37.15
0	5	0	15	21199.67	13.20
0	5	0	20	21498.33	21.64
0	5	0	25	21757.00	26.19
0	5	5	1	15819.33	332.71
0	5	5	5	18549.33	24.50
0	5	5	10	21324.67	14.73
0	5	5	15	21571.67	4.11
0	5	5	20	21800.00	15.25
0	5	5	25	22037.00	18.49
0	5	10	1	16020.00	57.15
0	5	10	5	18648.00	95.12
0	5	10	10	21427.33	34.93
0	5	10	15	21639.67	25.09
0	5	10	20	21868.00	29.13
0	5	10	25	22058.67	18.15
0	5	15	1	16172.00	74.09
0	5	15	5	18568.00	34.77
0	5	15	10	21438.00	26.13
0	5	15	15	21621.00	19.95
0	5	15	20	21871.33	33.52
0	5	15	25	22062.33	11.67
0	5	20	1	16266.00	39.61
0	5	20	5	18834.33	108.66
0	5	20	10	21459.33	23.47
0	5	20	15	21666.33	34.39
0	5	20	20	21882.33	16.54
0	5	20	25	22097.33	13.02
0	5	25	1	16223.33	106.20
0	5	25	5	18631.33	76.99
0	5	25	10	21471.33	10.21
0	5	25	15	21591.00	19.10
0	5	25	20	21867.67	35.37
0	5	25	25	22036.67	6.02
0	6	0	1	16590.33	45.21
0	6	0	5	20922.00	15.77
0	6	0	10	26702.67	8.73
0	6	0	15	26982.00	14.35
0	6	0	20	27108.33	20.42
0	6	0	25	27225.00	8.29
0	6	5	1	20332.67	56.43
0	6	5	5	21776.00	17.68
0	6	5	10	27403.00	14.85
0	6	5	15	27498.67	17.46
0	6	5	20	27534.00	36.72
0	6	5	25	27578.00	33.66
0	6	10	1	20967.67	59.58
0	6	10	5	21860.67	54.02
0	6	10	10	27523.33	10.87
0	6	10	15	27566.00	12.33
0	6	10	20	27589.00	21.28
0	6	10	25	27618.00	6.53
0	6	15	1	21263.33	72.47
0	6	15	5	21900.00	17.05
0	6	15	10	27550.67	15.33
0	6	15	15	27587.33	12.28
0	6	15	20	27614.67	41.25
0	6	15	25	27665.67	1.70
0	6	20	1	21285.00	52.43
0	6	20	5	21936.67	18.08
0	6	20	10	27579.33	11.44
0	6	20	15	27618.33	3.68
0	6	20	20	27636.00	7.07
0	6	20	25	27627.67	13.30
0	6	25	1	21427.67	68.20
0	6	25	5	21936.00	15.12
0	6	25	10	27555.33	19.87
0	6	25	15	27588.33	6.55
0	6	25	20	27593.00	7.35
0	6	25	25	27595.33	5.44
0	7	0	1	15811.00	175.46
0	7	0	5	20582.33	83.37
0	7	0	10	28002.67	3.68
0	7	0	15	28217.00	6.68
0	7	0	20	28312.67	28.94
0	7	0	25	28372.00	4.08
0	7	5	1	19181.33	327.70
0	7	5	5	21396.67	115.51
0	7	5	10	28497.67	18.93
0	7	5	15	28610.00	11.78
0	7	5	20	28632.33	28.43
0	7	5	25	28664.00	12.83
0	7	10	1	19972.67	11.44
0	7	10	5	21622.67	47.08
0	7	10	10	28594.67	24.57
0	7	10	15	28653.67	9.81
0	7	10	20	28641.67	75.31
0	7	10	25	28561.33	139.55
0	7	15	1	18945.33	471.54
0	7	15	5	21508.33	200.70
0	7	15	10	28601.33	6.55
0	7	15	15	28608.00	28.89
0	7	15	20	28641.67	17.33
0	7	15	25	28647.67	15.11
0	7	20	1	19902.00	743.44
0	7	20	5	22005.67	111.87
0	7	20	10	28605.67	38.44
0	7	20	15	28678.33	16.78
0	7	20	20	28675.00	17.80
0	7	20	25	28690.67	9.98
0	7	25	1	20204.33	399.05
0	7	25	5	21546.33	91.86
0	7	25	10	28638.00	5.72
0	7	25	15	28705.33	2.36
0	7	25	20	28710.33	8.81
0	7	25	25	28688.67	21.25
0	8	0	1	14160.00	240.55
0	8	0	5	19202.00	275.03
0	8	0	10	28705.33	84.10
0	8	0	15	29009.67	57.16
0	8	0	20	28821.67	74.92
0	8	0	25	28850.00	20.83
0	8	5	1	17393.67	170.05
0	8	5	5	19993.00	417.42
0	8	5	10	29144.00	43.69
0	8	5	15	29241.00	58.76
0	8	5	20	29295.00	141.15
0	8	5	25	29146.67	57.74
0	8	10	1	17720.33	157.18
0	8	10	5	19772.33	299.82
0	8	10	10	29143.67	98.77
0	8	10	15	29180.67	42.49
0	8	10	20	29108.00	51.63
0	8	10	25	29326.67	170.29
0	8	15	1	17990.00	435.34
0	8	15	5	20183.00	284.11
0	8	15	10	29166.67	134.51
0	8	15	15	29210.00	89.11
0	8	15	20	29146.33	32.25
0	8	15	25	29172.67	24.55
0	8	20	1	18045.00	355.12
0	8	20	5	19969.67	68.37
0	8	20	10	29268.67	39.62
0	8	20	15	29315.33	138.47
0	8	20	20	28703.33	398.87
0	8	20	25	29134.33	217.42
0	8	25	1	18839.67	182.92
0	8	25	5	19883.00	173.74
0	8	25	10	29252.67	95.40
0	8	25	15	29288.00	76.58
0	8	25	20	29175.00	166.21
0	8	25	25	29234.67	138.62

# End of test: 2020-12-30T12:22:00,929677208+00:00
