# Network Device Information (via lshw)
# ========================================
# description: Ethernet interface
# product: MT42822 BlueField-2 integrated ConnectX-6 Dx network controller
# vendor: Mellanox Technologies
# physical id: 0
# bus info: pci@0000:03:00.0
# logical name: p0
# version: 00
# serial: 0c:42:a1:a4:8a:08
# capacity: 40Gbit/s
# width: 64 bits
# clock: 33MHz
# capabilities: pciexpress vpd msix pm bus_master cap_list rom ethernet physical 1000bt-fd 10000bt-fd 25000bt-fd 40000bt-fd autonegotiation
# configuration: autonegotiation=on broadcast=yes driver=mlx5_core driverversion=5.1-2.3.7 duplex=full firmware=24.28.1002 (MT_0000000477) ip=10.10.1.3 latency=0 link=yes multicast=yes
# resources: iomemory:e20-e1f irq:64 memory:e200000000-e201ffffff memory:e000000000-e0000fffff memory:e204000000-e205ffffff
#
# Device speed: 100000 Mbit/s
# Device mtu: 1500 bytes
# Device tx_queue_len: 1000
# ========================================
#
# CPU Information (via dmidecode)
# ========================================
# Getting SMBIOS data from sysfs.
# SMBIOS 3.1.1 present.
# 
# Handle 0x0004, DMI type 4, 48 bytes
# Processor Information
# 	Socket Designation: Socket 0
# 	Type: Central Processor
# 	Family: ARMv8
# 	Manufacturer: https://www.mellanox.com
# 	ID: 80 D0 1F 41 00 00 00 00
# 	Signature: Implementor 0x41, Variant 0x1, Architecture 15, Part 0xd08, Revision 0
# 	Version: Mellanox BlueField-2 [A0] A72(D08) r1p0
# 	Voltage: 0.8 V
# 	External Clock: 200 MHz
# 	Max Speed: 2500 MHz
# 	Current Speed: 2500 MHz
# 	Status: Populated, Enabled
# 	Upgrade: Other
# 	L1 Cache Handle: 0x0005
# 	L2 Cache Handle: 0x0006
# 	L3 Cache Handle: 0x0007
# 	Serial Number: Unspecified Serial Number
# 	Asset Tag: Unspecified Asset Tag
# 	Part Number: OPN: MBF2H516A-CENO
# 	Core Count: 8
# 	Core Enabled: 8
# 	Characteristics:
# 		64-bit capable
# 		Multi-Core
# 		Hardware Thread
# 		Enhanced Virtualization
# ========================================
#
# Memory Information
# ========================================
# Node 0 MemTotal:       16348520 kB
# ========================================
#
# System Information
# ========================================
# Linux localhost.localdomain 5.4.44-mlnx.14.gd7fb187 #1 SMP PREEMPT Tue Sep 15 16:18:01 UTC 2020 aarch64 aarch64 aarch64 GNU/Linux
# ========================================
#
# Start of test: 2020-12-30T07:16:12,666236827+00:00

"DELAY (ns)"	THREADS	CLONE_SKB	BURST	"THROUGHPUT (Mb/sec)"	STD
0	3	0	5	23907.00	75.93
0	3	0	10	37928.00	10.03
0	3	0	15	38466.67	69.21
0	3	0	20	38896.00	39.60
0	3	0	25	39135.33	40.55
0	3	5	1	23859.67	391.79
0	3	5	5	25144.33	67.89
0	3	5	10	39186.67	124.29
0	3	5	15	39205.67	83.00
0	3	5	20	39410.67	89.60
0	3	5	25	39904.67	158.93
0	3	10	1	24162.33	325.10
0	3	10	5	25665.67	711.98
0	3	10	10	39233.67	144.70
0	3	10	15	39350.67	8.50
0	3	10	20	39670.00	84.15
0	3	10	25	39967.33	118.01
0	3	15	1	24520.33	399.76
0	3	15	5	25350.00	659.44
0	3	15	10	39112.00	109.68
0	3	15	15	39215.67	2.05
0	3	15	20	39681.33	193.16
0	3	15	25	39923.67	27.18
0	3	20	1	24997.33	443.86
0	3	20	5	25347.67	111.84
0	3	20	10	39106.00	14.35
0	3	20	15	39428.00	73.95
0	3	20	20	39797.67	32.71
0	3	20	25	39909.33	74.77
0	3	25	1	25595.33	509.98
0	3	25	5	25155.00	460.16
0	3	25	10	39183.33	54.37
0	3	25	15	39443.00	64.54
0	3	25	20	39645.67	69.56
0	3	25	25	39929.00	100.24
0	4	0	1	27620.00	72.39
0	4	0	5	33298.33	71.86
0	4	0	10	38307.33	31.09
0	4	0	15	39112.00	56.94
0	4	0	20	39681.33	60.85
0	4	0	25	40072.33	6.65
0	4	5	1	32619.00	207.86
0	4	5	5	34060.67	263.43
0	4	5	10	39334.33	45.02
0	4	5	15	39821.00	35.51
0	4	5	20	40275.67	18.66
0	4	5	25	40832.00	41.21
0	4	10	1	33782.67	165.54
0	4	10	5	34223.67	165.88
0	4	10	10	39550.00	57.04
0	4	10	15	40063.00	52.12
0	4	10	20	40367.67	125.83
0	4	10	25	40791.00	13.49
0	4	15	1	33266.67	376.00
0	4	15	5	33925.00	212.31
0	4	15	10	39469.67	88.16
0	4	15	15	40090.33	37.32
0	4	15	20	40360.33	31.75
0	4	15	25	40729.33	35.03
0	4	20	1	33244.67	263.57
0	4	20	5	34534.00	114.17
0	4	20	10	39558.67	14.01
0	4	20	15	40038.00	62.97
0	4	20	20	40461.33	62.02
0	4	20	25	40731.00	82.74
0	4	25	1	32837.33	482.49
0	4	25	5	34288.33	320.73
0	4	25	10	39502.67	157.33
0	4	25	15	40043.67	46.35
0	4	25	20	40353.33	75.02
0	4	25	25	40857.67	44.39
0	5	0	1	25456.00	312.54
0	5	0	5	32404.67	121.96
0	5	0	10	37148.00	38.22
0	5	0	15	37996.33	55.13
0	5	0	20	38742.67	75.99
0	5	0	25	39184.33	59.49
0	5	5	1	29524.67	158.58
0	5	5	5	33430.67	144.33
0	5	5	10	38285.33	11.26
0	5	5	15	39027.67	50.76
0	5	5	20	39745.67	46.45
0	5	5	25	40211.33	13.91
0	5	10	1	30207.00	221.35
0	5	10	5	33279.67	256.13
0	5	10	10	38607.33	62.28
0	5	10	15	39310.33	37.32
0	5	10	20	39930.00	49.44
0	5	10	25	40349.67	48.06
0	5	15	1	30085.67	221.76
0	5	15	5	33308.67	373.51
0	5	15	10	38761.67	73.49
0	5	15	15	39394.67	74.66
0	5	15	20	39910.00	25.94
0	5	15	25	40364.00	44.75
0	5	20	1	29770.67	548.48
0	5	20	5	32970.00	419.55
0	5	20	10	38885.67	45.40
0	5	20	15	39486.33	10.87
0	5	20	20	39920.33	23.70
0	5	20	25	40477.00	73.16
0	5	25	1	29969.67	352.52
0	5	25	5	32990.33	370.16
0	5	25	10	38885.33	119.12
0	5	25	15	39540.00	44.18
0	5	25	20	39996.00	76.19
0	5	25	25	40488.00	48.13
0	6	0	1	25039.67	21.85
0	6	0	5	36323.67	30.65
0	6	0	10	45883.00	49.32
0	6	0	15	46401.67	8.58
0	6	0	20	46614.00	56.62
0	6	0	25	46750.33	42.24
0	6	5	1	34671.67	133.82
0	6	5	5	38120.67	67.81
0	6	5	10	47285.67	15.15
0	6	5	15	47370.67	17.46
0	6	5	20	47433.33	62.49
0	6	5	25	47469.33	37.38
0	6	10	1	36292.67	137.85
0	6	10	5	38252.00	32.93
0	6	10	10	47507.67	5.73
0	6	10	15	47520.00	21.60
0	6	10	20	47527.33	61.88
0	6	10	25	47497.33	47.42
0	6	15	1	36326.00	140.35
0	6	15	5	38382.00	66.59
0	6	15	10	47562.67	29.58
0	6	15	15	47559.00	65.56
0	6	15	20	47530.67	49.97
0	6	15	25	47500.00	45.37
0	6	20	1	36568.67	116.24
0	6	20	5	38391.33	44.50
0	6	20	10	47636.67	14.82
0	6	20	15	47472.33	174.68
0	6	20	20	47552.33	45.35
0	6	20	25	47558.33	65.73
0	6	25	1	36915.00	144.96
0	6	25	5	38530.00	96.71
0	6	25	10	47576.67	67.90
0	6	25	15	47472.67	86.10
0	6	25	20	47566.00	42.93
0	6	25	25	47514.67	58.80
0	7	0	1	23479.67	66.08
0	7	0	5	35441.00	211.70
0	7	0	10	47418.33	232.88
0	7	0	15	47935.00	58.01
0	7	0	20	48397.00	36.78
0	7	0	25	48475.33	28.31
0	7	5	1	33090.67	308.17
0	7	5	5	37819.00	188.49
0	7	5	10	47949.00	370.96
0	7	5	15	48324.00	932.00
0	7	5	20	49067.33	44.75
0	7	5	25	48999.00	74.30
0	7	10	1	34740.33	152.33
0	7	10	5	37942.00	19.65
0	7	10	10	49165.00	15.58
0	7	10	15	48778.67	176.07
0	7	10	20	49191.67	29.78
0	7	10	25	48877.00	381.97
0	7	15	1	35026.67	298.02
0	7	15	5	38072.33	124.27
0	7	15	10	49086.00	154.57
0	7	15	15	49204.33	140.28
0	7	15	20	49143.00	107.40
0	7	15	25	49200.33	45.51
0	7	20	1	35304.33	318.36
0	7	20	5	38383.00	310.39
0	7	20	10	48920.67	256.93
0	7	20	15	49185.67	102.93
0	7	20	20	48948.67	416.54
0	7	20	25	49246.00	9.90
0	7	25	1	35427.00	110.37
0	7	25	5	37585.33	795.87
0	7	25	10	49251.00	63.41
0	7	25	15	49318.33	13.42
0	7	25	20	49221.67	35.44
0	7	25	25	49189.00	40.11
0	8	0	1	20292.00	142.48
0	8	0	5	30472.33	458.70
0	8	0	10	49929.33	8.65
0	8	0	15	50047.67	9.18
0	8	0	20	50095.67	3.30
0	8	0	25	50103.67	10.66
0	8	5	1	29068.67	392.37
0	8	5	5	31865.33	252.57
0	8	5	10	50275.67	7.32
0	8	5	15	50270.67	3.86
0	8	5	20	50253.33	33.98
0	8	5	25	50241.67	11.03
0	8	10	1	30667.33	804.14
0	8	10	5	31891.00	413.28
0	8	10	10	50303.00	5.72
0	8	10	15	50301.33	1.25
0	8	10	20	50273.33	5.56
0	8	10	25	50276.67	41.06
0	8	15	1	30231.00	807.96
0	8	15	5	32264.00	387.10
0	8	15	10	50318.33	7.59
0	8	15	15	50300.33	4.92
0	8	15	20	50280.33	9.53
0	8	15	25	50252.67	10.96
0	8	20	1	30730.00	518.21
0	8	20	5	32641.33	376.46
0	8	20	10	50321.00	9.27
0	8	20	15	50304.67	13.12
0	8	20	20	50268.00	23.54
0	8	20	25	50269.00	11.58
0	8	25	1	30982.67	825.30
0	8	25	5	32638.00	163.83
0	8	25	10	50313.00	1.41
0	8	25	15	50301.33	10.08
0	8	25	20	50271.33	13.91
0	8	25	25	50245.33	15.97

# End of test: 2020-12-30T12:26:20,908830420+00:00
